drugName,Review,rating,Processed_Review,sentiment_score
Hydroxyzine,I have horrible anxiety problems so much so it makes me physically nauseous and vomit My stomach will turn and no appetite After taking hydroxyzine mg times a day my nausea is gone I feel like I have my life back I was losing weight and much needed nutrients Nothing has helped me like this,7,I horrible anxiety problem much make physically nauseous vomit My stomach turn appetite After taking hydroxyzine mg time day nausea gone I feel like I life back I losing weight much needed nutrient Nothing helped like,0.9759681371971964
Blisovi Fe 1 / 20,I just started months ago Im entering my rd month today but I can say that its going okay so far considering that I have tried other birth control and they were awful but so far my two periods have been light between days light cramping so that a plus I also feel more tired been sleeping extra hours but the birth control seems to be working in going to keep trying it and see how it keeps working And about acne before I started this birth control I had blackheads whitehead and I would get a few pimples it hasnt changed much some days I notice my face looks cleaner with less acne than others but I never really have had a lot of acne,6,I started month ago Im entering rd month today I say going okay far considering I tried birth control awful far two period light day light cramping plus I also feel tired sleeping extra hour birth control seems working going keep trying see keep working And acne I started birth control I blackhead whitehead I would get pimple hasnt changed much day I notice face look cleaner le acne others I never really lot acne,0.7870860546827316
Ramelteon,I took this for one week It did not help me get to sleep at all On the first night I was awake ALL NIGHT LONG Second night I finally fell asleep at am I had to start back on Seroquel to get to sleep at all I have stopped taking Rozerem because by the th night I had an AWFUL headache Tonight is night two without Rozerem and I am hoping that by the time I wake up tomorrow it will be out of my system and the headache will be gone,1,I took one week It help get sleep On first night I awake ALL NIGHT LONG Second night I finally fell asleep I start back Seroquel get sleep I stopped taking Rozerem th night I AWFUL headache Tonight night two without Rozerem I hoping time I wake tomorrow system headache gone,0.611722257733345
Clindamycin,Within a few days after minor knee surgery I have had serious loose stools several times a day for four months,1,Within day minor knee surgery I serious loose stool several time day four month,0.3088796932250261
Methadone,Stomach cramps every day and night,7,Stomach cramp every day night,0.964970247540623
Infliximab,I have severe psoriatic arthritis and Ive had it since I was Ive been on remicade for almost years and I have almost no pain My joints get a little stiff close to my infusion but thats it It is my miracle drug and I owe my life to it I would be crippled without it,10,I severe psoriatic arthritis Ive since I Ive remicade almost year I almost pain My joint get little stiff close infusion thats It miracle drug I owe life I would crippled without,0.9999999850988388
Rabeprazole,I was on other proton pump inhibitors but had a constant headache while using them Aciphex relieves my symptoms with no percieved side effects Great drug and Ive been on it for over years I have no evidence of further esophageal erosion and have been diagnosed by biopsy of having Barretts esophagus I can eat anything now,10,I proton pump inhibitor constant headache using Aciphex relief symptom percieved side effect Great drug Ive year I evidence esophageal erosion diagnosed biopsy Barretts esophagus I eat anything,1.0000000149011612
Dexilant,My Dr prescribed this after mg of Nexium stopped working but after a week of Dexilant Im stopping it because of the awful flatulence and abdominal pain starting about hrs after taking it So glad to get validation here that others have had similar problems since the patient info says this only happens for a small amount of users,4,My Dr prescribed mg Nexium stopped working week Dexilant Im stopping awful flatulence abdominal pain starting hr taking So glad get validation others similar problem since patient info say happens small amount user,0.7358627378940582
Pristiq,I took pristiq for a month one pill a day Im currently tapering myself off of it now because it has caused the following effects Loss of any emotion Uncontrolable shaking Inability to feel hungry or full amp Inability to feel pain Im and this anti depressant is for but my gp thought it was a good idea to prescribe it for me I dont think Ill ever take another anti depressant again Id rather feel everything than nothing,1,I took pristiq month one pill day Im currently tapering caused following effect Loss emotion Uncontrolable shaking Inability feel hungry full amp Inability feel pain Im anti depressant gp thought good idea prescribe I dont think Ill ever take another anti depressant Id rather feel everything nothing,0.32745122611522676
Seroquel,I have been on meds in years MDD re diagnosed as Biplar three years ago Seroquel works for me Started on mg qd But after psychotic break out am up to mg Plus mg Lithium I think wersquore getting close to right cocktail including Adderall and atavin when required No weight gain but have had eating binges Makes me sleepy but Irsquom ok by am with sheer guts and Coffee I am thankful for these medicines,9,I med year MDD diagnosed Biplar three year ago Seroquel work Started mg qd But psychotic break mg Plus mg Lithium I think wersquore getting close right cocktail including Adderall atavin required No weight gain eating binge Makes sleepy Irsquom ok sheer gut Coffee I thankful medicine,0.9817414894700051
Immune globulin oral,I was diagnosed with collagenous colitismicroscopic colitis in October After going thru different steroids and quotdietsquot to try to improve my leaky gut this has proven the best yet Ive been on it since November packet a day I was weary at first about taking it because it isnt well studied but after days of being on it I wasnt having any more diarrhea After about a week the cramping went away I still need to watch what I eat not too much dairy wheat etc but this makes it to where I can at least enjoy a meal without having to run to the bathroom times a day Ive had Id say quotflare upsquot in between starting this and now Which are not even near as bad as they were without this medicine,10,I diagnosed collagenous colitismicroscopic colitis October After going thru different steroid quotdietsquot try improve leaky gut proven best yet Ive since November packet day I weary first taking isnt well studied day I wasnt diarrhea After week cramping went away I still need watch I eat much dairy wheat etc make I least enjoy meal without run bathroom time day Ive Id say quotflare upsquot starting Which even near bad without medicine,1.0
Nucynta,Ive been taking this medicine for over a year now I have no side effects and it effectively gets rid of my pain Im in no way addicted to or have anything bad to say about this medicine It helps my back pain a great deal I was taking oxycodone for years before my spine specialist put me on this medication I love that Im not tired and can do things again Without it I cant even get out of bed and thats no exaggeration I promise you Its done wonders for my back and the Lyrica has done wonders for the nerve pain in my leg,9,Ive taking medicine year I side effect effectively get rid pain Im way addicted anything bad say medicine It help back pain great deal I taking oxycodone year spine specialist put medication I love Im tired thing Without I cant even get bed thats exaggeration I promise Its done wonder back Lyrica done wonder nerve pain leg,0.9364655762910843
Hysingla ER,This medicine is a joke They want to take you off Percocet and hydrocodone and put you on this medicine which is supposed to be longer acting But Irsquod rather take six Percocet mg a day then one of these They had me on mg for four weeks it didnrsquot help with my pain whatsoever,1,This medicine joke They want take Percocet hydrocodone put medicine supposed longer acting But Irsquod rather take six Percocet mg day one They mg four week didnrsquot help pain whatsoever,0.36529672592878343
Metoprolol,Im a year young female and I have been taking Metoprolol Tartrate for years for PVCs Premature Ventricular Contractions of my heart and also for Tachycardia I take mg in the morning and mg about hours later The medicine has stopped my PVCs and also slows down my heart rate When I first started taking Metoprorlol Tartrate it made me very tired but after about weeks my body got used to it and I was fine,9,Im year young female I taking Metoprolol Tartrate year PVCs Premature Ventricular Contractions heart also Tachycardia I take mg morning mg hour later The medicine stopped PVCs also slows heart rate When I first started taking Metoprorlol Tartrate made tired week body got used I fine,0.972359037399292
Pantoprazole,hopefully it will cure the ulcers and torn up stomach caused by antibiotics due to infection from kitten bite The side effects are awful tired burps insomnia fever headaches loss of appetite belching bloated fatigue drowsiness tired feeling and stomach upsetam on other meditations and its my depression is worse but not sleeping or feeling well add to it Not sure if its connected but I have so many canker sores on my tongue my throat hurts,1,hopefully cure ulcer torn stomach caused antibiotic due infection kitten bite The side effect awful tired burp insomnia fever headache loss appetite belching bloated fatigue drowsiness tired feeling stomach upsetam meditation depression worse sleeping feeling well add Not sure connected I many canker sore tongue throat hurt,0.12123458385467528
Sprycel,I was diagnosed with CML in and started with tasigna and couldnt handle the horrible side effects the I went to sprycel with horrible side effects to Gleevec and then back to a lower dose of Sprycel Sense then Ive had mild skin irritation and my breast hurt but nothing I have become accustomed to the worst part is the joint pain But over all my CML is asleep and undetected in my blood as of today So I will take the joint pain as long as I have to,10,I diagnosed CML started tasigna couldnt handle horrible side effect I went sprycel horrible side effect Gleevec back lower dose Sprycel Sense Ive mild skin irritation breast hurt nothing I become accustomed worst part joint pain But CML asleep undetected blood today So I take joint pain long I,0.9999999981373549
Levonorgestrel,I always read reviews as I am always paranoid every time I take plan b Ive taken it probably too much but for good reason I dont do well with birth control pills and am not always in a relationship Since this pill has been effective for me I weigh more than the recommended weight and have had sex during my fertile days While Im not a medical professional I do take a lot of vitamin c and parsley to get my period early to ease my stress It worksrelax,10,I always read review I always paranoid every time I take plan b Ive taken probably much good reason I dont well birth control pill always relationship Since pill effective I weigh recommended weight sex fertile day While Im medical professional I take lot vitamin c parsley get period early ease stress It worksrelax,1.000000037252903
Tri-Sprintec,Ive been on this pill for days and gained Lbs Breast tenderness low libido apathy irritability aggression exhaustion and clumsiness Ill try it for the month and hope the side effects go away,3,Ive pill day gained Lbs Breast tenderness low libido apathy irritability aggression exhaustion clumsiness Ill try month hope side effect go away,0.37130142748355865
Doxepin,So far so good Good for me and I can take it everyday Cant remember the last time I slept hours straight,10,So far good Good I take everyday Cant remember last time I slept hour straight,0.9999999909196049
Zofran,Zofran saved my life literally My morning sickness was horrendous and this is the only thing that made me feel great,10,Zofran saved life literally My morning sickness horrendous thing made feel great,0.9999999701976776
Versed,I would like to lodge a complaint I came in for surgery on I told the anesthesiologist that I did not want memory blocking drugs He told me I would be given Propofol which was fine with me I had that before with good results When I woke up in the recovery room and was having issues blurred vision double vision sensation of spinning and loss of balance my husband stated this had not happened before with Propofol I was told I was given Versed a memory blocking drug We were told the procedure went well so I do not know why this sideeffect inducing drug was administered I was sent home while very unsteady on my feet with sensation of spinning and loss of balance I do not believe it was safe to discharge me in that condition Indeed my husband called my son to help him get me into the house Most of all I feel my trust was violated and my wishes were not followed while I was in a vunerable position and this greatly concerns me Next time do I need to request that my husband stay with me through the complete procedure for my own protection from the staff,1,I would like lodge complaint I came surgery I told anesthesiologist I want memory blocking drug He told I would given Propofol fine I good result When I woke recovery room issue blurred vision double vision sensation spinning loss balance husband stated happened Propofol I told I given Versed memory blocking drug We told procedure went well I know sideeffect inducing drug administered I sent home unsteady foot sensation spinning loss balance I believe safe discharge condition Indeed husband called son help get house Most I feel trust violated wish followed I vunerable position greatly concern Next time I need request husband stay complete procedure protection staff,0.9299660600721836
Plan B,I have used this pill twice My boyfriend and i have been havjng unprotected sex for about yrs We usually use condoms and sometimes we do it without one The first time i took the pill we werent sure if he had came in me I took it the next morning and had no symptoms at all Got my period on time This is the second time i take Plan B I took it after mins of having sex And a week later im getting the worst cramps ever I hope it works because Im stressing out,9,I used pill twice My boyfriend havjng unprotected sex yr We usually use condom sometimes without one The first time took pill werent sure came I took next morning symptom Got period time This second time take Plan B I took min sex And week later im getting worst cramp ever I hope work Im stressing,0.9981182018294931
Cipro,I am allergic to caffeine and spicy foods that give me all kind urinary infections However just one Cipro pill makes the pain just disappear I have no known side effect from Cipro Cipro is simple awesome,10,I allergic caffeine spicy food give kind urinary infection However one Cipro pill make pain disappear I known side effect Cipro Cipro simple awesome,0.9999999888241291
Levonorgestrel,So I took plan b and it definitely worked BUT the pain afterwards was TERRIBLE The pain didnt start until after a couple weeks I right before my period The pain I had in my stomach was a pain I never felt before I couldnt even eat As soon as I swallowed food it was pain I couldnt eat for days I guess I cant complain because it worked I rather that than a baby,10,So I took plan b definitely worked BUT pain afterwards TERRIBLE The pain didnt start couple week I right period The pain I stomach pain I never felt I couldnt even eat As soon I swallowed food pain I couldnt eat day I guess I cant complain worked I rather baby,0.9999999366700649
Zoloft,I have been taking Zoloft for years I take mg daily I have found that all of my symptoms have diminished In times real stress I take an extra pill All I can say is that none of the previous drugs I took helped me at all I have depression and Post Traumatic Stress Disorder At age I still react to anything that sounds like gunfire I spent years working for the government in the Army the rest in law enforcement I have found that I have no issues to deal with I did once while out of the country lose my prescription while backpacking It was horrible for me and my two friends I take my pill in the evening before bed No side effects at all I found Zoloft to be a God send for me,10,I taking Zoloft year I take mg daily I found symptom diminished In time real stress I take extra pill All I say none previous drug I took helped I depression Post Traumatic Stress Disorder At age I still react anything sound like gunfire I spent year working government Army rest law enforcement I found I issue deal I country lose prescription backpacking It horrible two friend I take pill evening bed No side effect I found Zoloft God send,0.9999999105930328
MS Contin,I take mg TIMES A DAY and IT HELPS MY PAIN BUT I TAKE SOMETHING FOR BREAK THROUGH pain It works for me but I would start at a lower dose amp stay at a lower dose as long as I could,8,I take mg TIMES A DAY IT HELPS MY PAIN BUT I TAKE SOMETHING FOR BREAK THROUGH pain It work I would start lower dose amp stay lower dose long I could,0.9258956171572208
Doxycycline,I developed Rosacea when I was pregnant with my first child at age I never had skin issues before even as a teenager I finally went to the doctor and was diagnosed with Papulopustular Rosacea acne plus redness My doctor prescribed Monodox and it has worked WONDERS Within a week almost all the pimplesbumps were gone GONE I only hope that once I finish up the medication days it wont all come back The downside is the cost Thankfully my doctor gave me a discount card from the manufacturer that allows me to buy it for per month Otherwise it was for day supply,10,I developed Rosacea I pregnant first child age I never skin issue even teenager I finally went doctor diagnosed Papulopustular Rosacea acne plus redness My doctor prescribed Monodox worked WONDERS Within week almost pimplesbumps gone GONE I hope I finish medication day wont come back The downside cost Thankfully doctor gave discount card manufacturer allows buy per month Otherwise day supply,1.0
Avonex,I have been an MS patient since I was I am now I have been using Avonex for years now and am so happy with the results I take it before I go to bed at night on a weekend I also take a couple of Tylenol with codeine and usually only have a slight headache when I wake up in the morning I do get a lot of migraines but who knows if that has anything to do with the medication or the fact that I have Multiple Sclerosis Avonex has worked wonders for me I usually only have an MS attack on average every to years and they arent usually that severe I have relapsing and remitting MS I would recommend Avonex to anyone who is newly diagnosed It has changed my life,8,I MS patient since I I I using Avonex year happy result I take I go bed night weekend I also take couple Tylenol codeine usually slight headache I wake morning I get lot migraine know anything medication fact I Multiple Sclerosis Avonex worked wonder I usually MS attack average every year arent usually severe I relapsing remitting MS I would recommend Avonex anyone newly diagnosed It changed life,0.8481904812157155
Skyla,I had the Skyla placed a month ago My Doc said I would experience some slight cramping during insertion and light cramps throughout the evening I havent had children amp have a tilted uterus odds against my favor The doctor clamped my uterus pulled it straight to allow for placement amp manually dilated my cervix with another tool The pain was excruciating I was so miserable that I was holding my breath accidentally amp nearly passed out She told me to take Ibuprofen for pain After bawling my eyes out mins driving home I took Ibuprofen but no help I called the MD back and she said this was quotokayquot since I had a tilted uterus and never had children bad answer Now its been in for a month amp cramps are rare amp tolerable,4,I Skyla placed month ago My Doc said I would experience slight cramping insertion light cramp throughout evening I havent child amp tilted uterus odds favor The doctor clamped uterus pulled straight allow placement amp manually dilated cervix another tool The pain excruciating I miserable I holding breath accidentally amp nearly passed She told take Ibuprofen pain After bawling eye min driving home I took Ibuprofen help I called MD back said quotokayquot since I tilted uterus never child bad answer Now month amp cramp rare amp tolerable,0.30230979472398756
Oxycodone,Had disc replaced L S with laminectomy plus rods and screws inserted pain was unbearable while taking Vicodin Finally was prescribed mg oxycodone times a day I am doing things I havent been able to do in years Excellent when taken as prescribed,9,Had disc replaced L S laminectomy plus rod screw inserted pain unbearable taking Vicodin Finally prescribed mg oxycodone time day I thing I havent able year Excellent taken prescribed,0.9965278267860412
Plan B,Plan B definitely helps with not getting pregnant but the emotional level is TERRIBLE I react super bad to hormones so this has been a nightmare,3,Plan B definitely help getting pregnant emotional level TERRIBLE I react super bad hormone nightmare,0.04239666126668451
Focalin XR,I was diagnosed with ADD when I was seven I think I had behavior issues in my second grade class and I drove my teacher nuts with my constant distractions and my lack of focus Little things like small talk and excessive noises triggered my symptoms and I was put on Ritalin LA when I was eight Ritalin was awful for me I didnt sleep very well at all I had periods of insomnia and when I would sleep it was very prolonged in hours of sleep I was getting Finally after a couple of years suffering with this Ritalin I talked with my doctor about trying a new medicine called Focalin XR when I was and I am almost now Focalin XR has been really wonderful for me My focus is better It does cause diarrhea and mood swings,8,I diagnosed ADD I seven I think I behavior issue second grade class I drove teacher nut constant distraction lack focus Little thing like small talk excessive noise triggered symptom I put Ritalin LA I eight Ritalin awful I didnt sleep well I period insomnia I would sleep prolonged hour sleep I getting Finally couple year suffering Ritalin I talked doctor trying new medicine called Focalin XR I I almost Focalin XR really wonderful My focus better It cause diarrhea mood swing,0.9425070017576218
Ethinyl estradiol / levonorgestrel,Ive been using Alesse for about years now It was the first BC pill that I was prescribed I was hesitant to use hormonal contraceptives because of mood swings and spotting However with Alesse I experienced neither of those side effects I cant say it made my skin any clearer I dont have severe acne but it didnt clear up my pimples One side effect I did experience was weight gain I am normally about pounds but on the pill I gain about pounds I just feel very bloated However when I stop the pill temporarily the week of my period I go back to my regular weight I realized I could manage this by just watching what I eat and I exercise a bit more Overall I am pretty satisfied with Alesse,8,Ive using Alesse year It first BC pill I prescribed I hesitant use hormonal contraceptive mood swing spotting However Alesse I experienced neither side effect I cant say made skin clearer I dont severe acne didnt clear pimple One side effect I experience weight gain I normally pound pill I gain pound I feel bloated However I stop pill temporarily week period I go back regular weight I realized I could manage watching I eat I exercise bit Overall I pretty satisfied Alesse,0.8706617258489132
Loestrin 24 Fe,Since being diagnosed with Epilepsy I was put on pills to prevent seizures which did not help until I was also put on Loestrin Fe So far no seizures I believe its related to a hormonal imbalance and the Birth Control definitely helps I have not had any bad symptoms at all No nausea no mood swings I have tried every single Birth Control I could think of and this is the only one I like by far I plan to stay on it for another months and try for baby,9,Since diagnosed Epilepsy I put pill prevent seizure help I also put Loestrin Fe So far seizure I believe related hormonal imbalance Birth Control definitely help I bad symptom No nausea mood swing I tried every single Birth Control I could think one I like far I plan stay another month try baby,0.9299519989639521
Sertraline,I was on the sertraline for years After developing a strange phobia with severe anxiety suicidal thoughts and major depression this medication probably saved my life However it only brought me back halfway I still was depressed and still suffered from anxiety attacks just not as much After a couple of years I believed it stopped working even after increasing the dose so I stopped taking it,6,I sertraline year After developing strange phobia severe anxiety suicidal thought major depression medication probably saved life However brought back halfway I still depressed still suffered anxiety attack much After couple year I believed stopped working even increasing dose I stopped taking,0.8957269448786974
Ethinyl estradiol / norethindrone,Only thing I can say about the Loestrin FE is AWESOME I have been on these pills for yrs now and in the beginning my period lasted to days and as time went on it decreased even more and went to hrs and my period was over Later on it changed again and I came on and was off in hrs Today I havent had a period at all I know in yrs I love these pills but the only downfall is even though I dont come on I still have the mood swings irritating moments feeling strange headaches etc but at the time when my period would have been ending thats when everything goes away I did used to worry in the beginning when I completely stopped having a period but now I know its just the way these pills are with my body,10,Only thing I say Loestrin FE AWESOME I pill yr beginning period lasted day time went decreased even went hr period Later changed I came hr Today I havent period I know yr I love pill downfall even though I dont come I still mood swing irritating moment feeling strange headache etc time period would ending thats everything go away I used worry beginning I completely stopped period I know way pill body,0.9999999515712261
Concerta,For me who is about to be years old I found that I had a shorter fuse than normal couldnt finish anything no energy no focus Went in to talk with a doctor and he tested me and found that I too was ADHD I cannot tell you that I was shocked He said it was bad enough to warrant mg starting point I started it on a Thursday and by Sunday I had lost lbs already Not that I didnt like losing that much but not the way it happened I have been so nauseated Now days are not too bad but I feel like I am crashing at night and also very nauseated at night still I cannot take this anymore I will actually go back to the way I was before I will keep up with this For my son at mg a day It is absolutely FANTASTIC for him,7,For year old I found I shorter fuse normal couldnt finish anything energy focus Went talk doctor tested found I ADHD I tell I shocked He said bad enough warrant mg starting point I started Thursday Sunday I lost lb already Not I didnt like losing much way happened I nauseated Now day bad I feel like I crashing night also nauseated night still I take anymore I actually go back way I I keep For son mg day It absolutely FANTASTIC,0.8831412613391876
Junel Fe 1 / 20,Continued I experienced some breast tenderness and slight breast growth I aint complaining about that Im currently in my second pack and experiencing no side effects at all I am very happy with this medication and impressed with how well it worked out for me despite all the negative reviews Dont let the reviews frighten you everyones BODYS are different so try it out for yourself good luck,10,Continued I experienced breast tenderness slight breast growth I aint complaining Im currently second pack experiencing side effect I happy medication impressed well worked despite negative review Dont let review frighten everyones BODYS different try good luck,1.000000024214387
Levonorgestrel,I chose Mirena because I was having heavy periods with severe cramping along with terrible acnepms symptoms I am years old and have never had children I was very nervous before the procedure because of reading many terrible reviews First off placement was the most painful experience thus far Not even exaggerating Ive got a very high pain tolerance and I thought I was going to pass out I left the office in some serious paincramping and it continued for about a day I spotted for about a week along with minor cramps Its now been months and I have not had any spottingcramping or periods My mood is better and for the first time in years I havent had any acne breakouts Also zero weight gain I love Mirena best choice ever,9,I chose Mirena I heavy period severe cramping along terrible acnepms symptom I year old never child I nervous procedure reading many terrible review First placement painful experience thus far Not even exaggerating Ive got high pain tolerance I thought I going pas I left office serious paincramping continued day I spotted week along minor cramp Its month I spottingcramping period My mood better first time year I havent acne breakout Also zero weight gain I love Mirena best choice ever,0.929005378484726
Alprazolam,It makes any impossible situation more possible it controls violence rage temper anger towards others Post Traumatic Stress Disorder panic attacks and keeps you calm The best,10,It make impossible situation possible control violence rage temper anger towards others Post Traumatic Stress Disorder panic attack keep calm The best,1.0
Imdur,I was put on this medication along with a very low dose ACE inhibitor that controls my blood pressure The Imdur ER is being used to alleviate my chest pain and it has done so completely I have not have one single flair up at all since starting it The only down fall is the headache that I have had I am going to call my cardiologist today to see if I can take anything for that I still give it a even with the headache because the chest pain was worse than the headache,10,I put medication along low dose ACE inhibitor control blood pressure The Imdur ER used alleviate chest pain done completely I one single flair since starting The fall headache I I going call cardiologist today see I take anything I still give even headache chest pain worse headache,1.0000000074505806
Xanax,Its amazing how many symptoms come about because of anxiety chest pain chest squeezing dizziness lightheaded feelings feeling faint sweating nausea heart palpitations I could go on Xanax is practically a miracle drug It stops most of these symptoms cold after about minutes of taking it You feel better and you look back at one hour ago and youre bewildered that stress and anxiety caused you to feel so badly,9,Its amazing many symptom come anxiety chest pain chest squeezing dizziness lightheaded feeling feeling faint sweating nausea heart palpitation I could go Xanax practically miracle drug It stop symptom cold minute taking You feel better look back one hour ago youre bewildered stress anxiety caused feel badly,0.9375899896025658
Diazepam,After taking Chantix for smoking cessation I fell into a spiral of severe degravepression I didnt feel like leaving my home other than going to work I gained pounds and felt my life was hopeless I had always felt like an extrovert trapped in an intraverts body I stumbled upon Valium when my husband gave me one for muscle cramps The effects were amazing I no longer felt trapped in I my prison of isolation and misery A word of caution though this drug is addictive and should be taken in small amounts and withdrawal should be done slowly and under medical supervision It is a shame Valium has such a bad rap,9,After taking Chantix smoking cessation I fell spiral severe degravepression I didnt feel like leaving home going work I gained pound felt life hopeless I always felt like extrovert trapped intraverts body I stumbled upon Valium husband gave one muscle cramp The effect amazing I longer felt trapped I prison isolation misery A word caution though drug addictive taken small amount withdrawal done slowly medical supervision It shame Valium bad rap,0.9941624719649553
Bisacodyl,I have been constipated for about a week and tried eating everything possible that will help me go even Mexican food and still nothing I tried Miralax and couldnt go so I tried chocolate laxatives and nothing and tried Dulcolax suppositories Im so beyond nauseated which is better than having cramps but I still feel constipated even though I went a little At least the Dulcolax helped me go within minutes and Im glad I was on the toilet when it happened,6,I constipated week tried eating everything possible help go even Mexican food still nothing I tried Miralax couldnt go I tried chocolate laxative nothing tried Dulcolax suppository Im beyond nauseated better cramp I still feel constipated even though I went little At least Dulcolax helped go within minute Im glad I toilet happened,0.8438816398382187
Miconazole,Used the day Monistat Intense itchingburning as soon as I used the applicator Worst pain I have ever felt What the hell is Monistat trying to do Ive used before and it did not do this Im calling my Doctor for Diflucan This stuff is awful,1,Used day Monistat Intense itchingburning soon I used applicator Worst pain I ever felt What hell Monistat trying Ive used Im calling Doctor Diflucan This stuff awful,-0.06223644772544504
Escitalopram,I was diagnosed with GAD and PD and then given this generic brand of Lexapro Since this drug more potent than other SSRIs I was relying on its efficiency to work quickly and with little side effects I took mg of this every morning The first two weeks I noticed an improvement in my mood But I was feeling drowsy a side effect that made me lack energy and feel too foggy headed By the third week I was experiencing an increase in anxiety extreme mood fluctuations stronger feelings of fear lack of appetite and more symptoms of a panic attack I talked to my therapist after days of this continued torture and was advised to quit the Lexapro It just isnt for me Everyone experiences SSRIs differently Keep looking,3,I diagnosed GAD PD given generic brand Lexapro Since drug potent SSRIs I relying efficiency work quickly little side effect I took mg every morning The first two week I noticed improvement mood But I feeling drowsy side effect made lack energy feel foggy headed By third week I experiencing increase anxiety extreme mood fluctuation stronger feeling fear lack appetite symptom panic attack I talked therapist day continued torture advised quit Lexapro It isnt Everyone experience SSRIs differently Keep looking,0.3188042864203453
Nortrel 1 / 35,They switched me from Necon to Nortrel saying it was the quotsamequot Within the first week I knew it was bad for my body My acne got worse and hurt and my doctor said it should be helping my acne get better Since I started months ago with Nortrel I have had dry eyes and now I have a hard time seeing far away which my eye doctor said is due to dry eyes since I have vision I was on Necon for years and was so upset they switched me Im stopping the pill completely now and Im worried about side effects of going off but its not worth the dry eyes and other bad side effects Very disappointed,2,They switched Necon Nortrel saying quotsamequot Within first week I knew bad body My acne got worse hurt doctor said helping acne get better Since I started month ago Nortrel I dry eye I hard time seeing far away eye doctor said due dry eye since I vision I Necon year upset switched Im stopping pill completely Im worried side effect going worth dry eye bad side effect Very disappointed,-0.10911070723086597
Morphine,Stops the pain,10,Stops pain,0.999999962747097
Loestrin 24 Fe,I was on this pill after I finished breast feeding and I had lots of problems with breakthrough bleeding every month I was on Lo Ovral for years prior to having a baby and didnt experience the problems I have with Loestrin,5,I pill I finished breast feeding I lot problem breakthrough bleeding every month I Lo Ovral year prior baby didnt experience problem I Loestrin,0.7528628706932068
Suvorexant,Did not help me go to sleep but relaxed me But I got a headache that seemed to increase during my day trial I do not like it and will not get any more,1,Did help go sleep relaxed But I got headache seemed increase day trial I like get,0.8544927269220353
Methylphenidate,I am very happy with Concerta I am years old and started taking this about months ago Before I took this I had a lot of trouble in school with paying attention and focusing and after I took it I noticed an immediate difference and it was so much easier to focus and pay attention Another really positive feedback from Concerta is that it helps me engage in conversation more because I am more focused and I dont interrupt people like I used to Also it helps me think things through more,9,I happy Concerta I year old started taking month ago Before I took I lot trouble school paying attention focusing I took I noticed immediate difference much easier focus pay attention Another really positive feedback Concerta help engage conversation I focused I dont interrupt people like I used Also help think thing,0.9065041382797062
Exenatide,I started Bydueron weeks ago I was fine the first weeks On week I became extremely ill Vomiting explosive diarrhea gas pains and bloating like never before long flatulence every few minutes how embarrassing and sulfurtasting belching like rotten eggs Endo dr said it wasnt the med I went to my primary doctor because I wasnt sure if it was a virus All of my tests came back negative Third week same thing I decided not to take the injection and notified endo She told me to stop metformin and resume shot Last week had shot and condition worsened She finally told me to stop the injections Its been four weeks of suffering Not worth it This stuff is poison to me,1,I started Bydueron week ago I fine first week On week I became extremely ill Vomiting explosive diarrhea gas pain bloating like never long flatulence every minute embarrassing sulfurtasting belching like rotten egg Endo dr said wasnt med I went primary doctor I wasnt sure virus All test came back negative Third week thing I decided take injection notified endo She told stop metformin resume shot Last week shot condition worsened She finally told stop injection Its four week suffering Not worth This stuff poison,-0.026447790581732994
Risperidone,After taking Risperidone for months to relieve my panic fear and irrational thoughts associated with my PTSD I encountered very little relief What I did gain was the WEIGHT I gained lbs in months with no change in eating habits After voicing this concern to my doctor I was taken off the medication with no withdrawal effects and in months time I lost lbs with no exercise and eating a healthier low glycemic index diet,4,After taking Risperidone month relieve panic fear irrational thought associated PTSD I encountered little relief What I gain WEIGHT I gained lb month change eating habit After voicing concern doctor I taken medication withdrawal effect month time I lost lb exercise eating healthier low glycemic index diet,0.8427955269813537
Clonazepam,I have PTSD OCD severe bipolar and severe borderline personality disorder along with severe panic attacks and constant anxiety I was taken off of mg Xanax taken four times a day over years which enabled me to live a quotnormalquot life I was prescribed klonopin instead While it does help tremendously with the panic and anxiety for me anyway Xanax worked much better I am on a slew of other meds for the other disorders I have Just commenting on klonopin,7,I PTSD OCD severe bipolar severe borderline personality disorder along severe panic attack constant anxiety I taken mg Xanax taken four time day year enabled live quotnormalquot life I prescribed klonopin instead While help tremendously panic anxiety anyway Xanax worked much better I slew med disorder I Just commenting klonopin,0.8565836280584336
Nexplanon,First had implanon then got Nexplanon had a period first month and I have not had one since Im due to remove it next year I do notice spotting sometimes for a day but it honestly usually coincides with when Im stressed Had some weight gain also So far the best BC Ive had in all my years I plan on trying for a baby next year then I will be back on it,9,First implanon got Nexplanon period first month I one since Im due remove next year I notice spotting sometimes day honestly usually coincides Im stressed Had weight gain also So far best BC Ive year I plan trying baby next year I back,0.933616952598095
Sprintec,I was on Sprintec for months as my first birth control ever and overall I liked it Shorter periods less cramps great skin so cheap and never any spotting only when I skipped my period on purpose I spotted a week later for weeks Only problem is I gained about pounds and my breasts got HUGE Mine were already big and kept growing so I had to switch to a lower dose I would definitely recommend this birth control to anyone,9,I Sprintec month first birth control ever overall I liked Shorter period le cramp great skin cheap never spotting I skipped period purpose I spotted week later week Only problem I gained pound breast got HUGE Mine already big kept growing I switch lower dose I would definitely recommend birth control anyone,0.9261611670255662
